Module,Address,Function,FunctionDec
msvcp90.dll,677A6ADD,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6ADD,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::append(wchar_t const *, unsigned int)",
msvcp90.dll,677A6B83,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6B83,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::append(wchar_t const *)",
msvcp90.dll,677A6BAA,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6BAA,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::assign(class std::basic_string<wchar_t, str",
msvcp90.dll,677A6C44,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::assign(wchar_t const *, unsigned int)",
msvcp90.dll,677A6C44,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6CBF,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::assign(wchar_t const *)",
msvcp90.dll,677A6CBF,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6CE6,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::assign(unsigned int, wchar_t)",
msvcp90.dll,677A6CE6,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A6D2C,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(unsigned int, class std::basic_strin",
msvcp90.dll,677A6D2C,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::i",
msvcp90.dll,677A6E66,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(unsigned int, wchar_t const *, unsig",
msvcp90.dll,677A6E66,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::i",
msvcp90.dll,677A6F64,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(unsigned int, wchar_t const *)",
msvcp90.dll,677A6F64,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::i",
msvcp90.dll,677A6F8E,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(unsigned int, unsigned int, class s",
msvcp90.dll,677A6F8E,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A72F4,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(unsigned int, unsigned int, unsigne",
msvcp90.dll,677A72F4,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A7410,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(class std::_String_const_iterator<w",
msvcp90.dll,677A7410,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A7469,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(class std::_String_const_iterator<w",
msvcp90.dll,677A7469,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A751F,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A751F,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::append(class std::basic_string<wchar_t, str",
msvcp90.dll,677A75CF,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::a",
msvcp90.dll,677A75CF,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::append(unsigned int, wchar_t)",
msvcp90.dll,677A7626,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::i",
msvcp90.dll,677A7626,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(unsigned int, unsigned int, wchar_t)",
msvcp90.dll,677A76CB,"public: class std::_String_iterator<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(class std::_String_const_iterator<",
msvcp90.dll,677A76CB,"public: class std::_String_iterator<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>:",
msvcp90.dll,677A7725,"public: void __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::insert(class std::_String_const_iterator<unsigned short, struct std::char_traits<unsigned short>, class std::allocato",
msvcp90.dll,677A7725,"public: void __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::insert(class std::_String_const_iterator<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>, unsigned int, wchar_t)",
msvcp90.dll,677A7763,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(unsigned int, unsigned int, wchar_t",
msvcp90.dll,677A7763,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A78D0,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(unsigned int, unsigned int, wchar_t",
msvcp90.dll,677A78D0,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A78FD,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(class std::_String_const_iterator<w",
msvcp90.dll,677A78FD,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A7956,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A7956,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(class std::_String_const_iterator<w",
msvcp90.dll,677A79AC,"public: class std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>> & __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::r",
msvcp90.dll,677A79AC,"public: class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> & __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::replace(class std::_String_const_iterator<w",
msvcp90.dll,677A7A4C,"public: void __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::push_back(wchar_t)",
msvcp90.dll,677A7A4C,"public: void __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::push_back(unsigned short)",
msvcp90.dll,677A7A7D,"public: void __thiscall std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>>::resize(unsigned int, wchar_t)",
msvcp90.dll,677A7A7D,"public: void __thiscall std::basic_string<unsigned short, struct std::char_traits<unsigned short>, class std::allocator<unsigned short>>::resize(unsigned int, unsigned short)",
